Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 02:45:13.705000,1,0 days 00:01:26.864000,74,,,0 days 00:00:23.030000,0 days 00:00:42.003000,0 days 00:00:21.831000,0 days 02:44:09.871000,0 days 02:44:51.874000,0 days 02:45:13.705000,167.0,165.0,259.0,264.0,False,INTERMEDIATE,19.0,True,2,0 days 02:43:46.841000,Red Bull Racing,VER,1,True,2023-05-28 14:44:47.818
0 days 02:46:39.223000,1,0 days 00:01:25.518000,75,,,0 days 00:00:22.254000,0 days 00:00:41.506000,0 days 00:00:21.758000,0 days 02:45:35.959000,0 days 02:46:17.465000,0 days 02:46:39.223000,174.0,170.0,260.0,265.0,False,INTERMEDIATE,20.0,True,2,0 days 02:45:13.705000,Red Bull Racing,VER,1,True,2023-05-28 14:46:14.682
0 days 02:48:04.539000,1,0 days 00:01:25.316000,76,,,0 days 00:00:22.131000,0 days 00:00:41.454000,0 days 00:00:21.731000,0 days 02:47:01.354000,0 days 02:47:42.808000,0 days 02:48:04.539000,178.0,173.0,260.0,267.0,False,INTERMEDIATE,21.0,True,2,0 days 02:46:39.223000,Red Bull Racing,VER,1,True,2023-05-28 14:47:40.200
0 days 02:49:29.999000,1,0 days 00:01:25.460000,77,,,0 days 00:00:22.004000,0 days 00:00:41.347000,0 days 00:00:22.109000,0 days 02:48:26.543000,0 days 02:49:07.890000,0 days 02:49:29.999000,,168.0,261.0,269.0,False,INTERMEDIATE,22.0,True,2,0 days 02:48:04.539000,Red Bull Racing,VER,1,True,2023-05-28 14:49:05.516
0 days 02:50:55.200000,1,0 days 00:01:25.201000,78,,,0 days 00:00:22.353000,0 days 00:00:40.652000,0 days 00:00:22.196000,0 days 02:49:52.352000,0 days 02:50:33.004000,0 days 02:50:55.200000,162.0,173.0,250.0,266.0,False,INTERMEDIATE,23.0,True,2,0 days 02:49:29.999000,Red Bull Racing,VER,1,True,2023-05-28 14:50:30.976
0 days 01:03:28.780000,14,,1,0 days 00:13:41.798000,,,0 days 00:00:37.981000,0 days 00:00:21.254000,,0 days 01:03:07.574000,0 days 01:03:28.808000,188.0,180.0,258.0,275.0,False,HARD,2.0,False,1,0 days 01:02:02.950000,Aston Martin,ALO,2,False,2023-05-28 13:03:03.927
0 days 01:04:48.426000,14,0 days 00:01:19.646000,2,,,0 days 00:00:20.871000,0 days 00:00:37.656000,0 days 00:00:21.119000,0 days 01:03:49.651000,0 days 01:04:27.307000,0 days 01:04:48.426000,194.0,181.0,255.0,272.0,False,HARD,3.0,False,1,0 days 01:03:28.780000,Aston Martin,ALO,1,True,2023-05-28 13:04:29.757
0 days 01:06:07.539000,14,0 days 00:01:19.113000,3,,,0 days 00:00:20.649000,0 days 00:00:37.348000,0 days 00:00:21.116000,0 days 01:05:09.075000,0 days 01:05:46.423000,0 days 01:06:07.539000,193.0,182.0,255.0,273.0,False,HARD,4.0,False,1,0 days 01:04:48.426000,Aston Martin,ALO,1,True,2023-05-28 13:05:49.403
0 days 01:07:26.315000,14,0 days 00:01:18.776000,4,,,0 days 00:00:20.584000,0 days 00:00:37.221000,0 days 00:00:20.971000,0 days 01:06:28.123000,0 days 01:07:05.344000,0 days 01:07:26.315000,195.0,185.0,257.0,275.0,False,HARD,5.0,False,1,0 days 01:06:07.539000,Aston Martin,ALO,1,True,2023-05-28 13:07:08.516
0 days 01:08:44.254000,14,0 days 00:01:17.939000,5,,,0 days 00:00:20.370000,0 days 00:00:36.729000,0 days 00:00:20.840000,0 days 01:07:46.685000,0 days 01:08:23.414000,0 days 01:08:44.254000,201.0,183.0,257.0,275.0,False,HARD,6.0,False,1,0 days 01:07:26.315000,Aston Martin,ALO,1,True,2023-05-28 13:08:27.292
0 days 01:10:02.206000,14,0 days 00:01:17.952000,6,,,0 days 00:00:20.424000,0 days 00:00:36.669000,0 days 00:00:20.859000,0 days 01:09:04.678000,0 days 01:09:41.347000,0 days 01:10:02.206000,,185.0,257.0,275.0,False,HARD,7.0,False,1,0 days 01:08:44.254000,Aston Martin,ALO,1,True,2023-05-28 13:09:45.231
0 days 01:11:19.711000,14,0 days 00:01:17.505000,7,,,0 days 00:00:20.330000,0 days 00:00:36.535000,0 days 00:00:20.640000,0 days 01:10:22.536000,0 days 01:10:59.071000,0 days 01:11:19.711000,203.0,188.0,257.0,275.0,False,HARD,8.0,False,1,0 days 01:10:02.206000,Aston Martin,ALO,1,True,2023-05-28 13:11:03.183
0 days 01:12:37.102000,14,0 days 00:01:17.391000,8,,,0 days 00:00:20.266000,0 days 00:00:36.514000,0 days 00:00:20.611000,0 days 01:11:39.977000,0 days 01:12:16.491000,0 days 01:12:37.102000,202.0,187.0,257.0,275.0,False,HARD,9.0,False,1,0 days 01:11:19.711000,Aston Martin,ALO,1,True,2023-05-28 13:12:20.688
0 days 01:13:54.885000,14,0 days 00:01:17.783000,9,,,0 days 00:00:20.229000,0 days 00:00:36.675000,0 days 00:00:20.879000,0 days 01:12:57.331000,0 days 01:13:34.006000,0 days 01:13:54.885000,205.0,188.0,258.0,275.0,False,HARD,10.0,False,1,0 days 01:12:37.102000,Aston Martin,ALO,1,True,2023-05-28 13:13:38.079
0 days 01:15:12.209000,14,0 days 00:01:17.324000,10,,,0 days 00:00:20.143000,0 days 00:00:36.488000,0 days 00:00:20.693000,0 days 01:14:15.028000,0 days 01:14:51.516000,0 days 01:15:12.209000,200.0,187.0,257.0,275.0,False,HARD,11.0,False,1,0 days 01:13:54.885000,Aston Martin,ALO,1,True,2023-05-28 13:14:55.862
0 days 01:16:29.458000,14,0 days 00:01:17.249000,11,,,0 days 00:00:20.216000,0 days 00:00:36.375000,0 days 00:00:20.658000,0 days 01:15:32.425000,0 days 01:16:08.800000,0 days 01:16:29.458000,206.0,189.0,257.0,275.0,False,HARD,12.0,False,1,0 days 01:15:12.209000,Aston Martin,ALO,1,True,2023-05-28 13:16:13.186
0 days 01:17:47.046000,14,0 days 00:01:17.588000,12,,,0 days 00:00:20.251000,0 days 00:00:36.350000,0 days 00:00:20.987000,0 days 01:16:49.709000,0 days 01:17:26.059000,0 days 01:17:47.046000,,188.0,255.0,275.0,False,HARD,13.0,False,1,0 days 01:16:29.458000,Aston Martin,ALO,2,True,2023-05-28 13:17:30.435
0 days 01:19:05.489000,14,0 days 00:01:18.443000,13,,,0 days 00:00:20.525000,0 days 00:00:36.585000,0 days 00:00:21.333000,0 days 01:18:07.571000,0 days 01:18:44.156000,0 days 01:19:05.489000,204.0,184.0,255.0,275.0,False,HARD,14.0,False,1,0 days 01:17:47.046000,Aston Martin,ALO,2,True,2023-05-28 13:18:48.023
0 days 01:20:22.997000,14,0 days 00:01:17.508000,14,,,0 days 00:00:20.194000,0 days 00:00:36.591000,0 days 00:00:20.723000,0 days 01:19:25.683000,0 days 01:20:02.274000,0 days 01:20:22.997000,200.0,188.0,255.0,275.0,False,HARD,15.0,False,1,0 days 01:19:05.489000,Aston Martin,ALO,2,True,2023-05-28 13:20:06.466
0 days 01:21:40.441000,14,0 days 00:01:17.444000,15,,,0 days 00:00:20.171000,0 days 00:00:36.502000,0 days 00:00:20.771000,0 days 01:20:43.168000,0 days 01:21:19.670000,0 days 01:21:40.441000,207.0,189.0,255.0,275.0,False,HARD,16.0,False,1,0 days 01:20:22.997000,Aston Martin,ALO,1,True,2023-05-28 13:21:23.974
0 days 01:22:57.611000,14,0 days 00:01:17.170000,16,,,0 days 00:00:20.230000,0 days 00:00:36.363000,0 days 00:00:20.577000,0 days 01:22:00.671000,0 days 01:22:37.034000,0 days 01:22:57.611000,205.0,190.0,254.0,275.0,False,HARD,17.0,False,1,0 days 01:21:40.441000,Aston Martin,ALO,1,True,2023-05-28 13:22:41.418
0 days 01:24:15.310000,14,0 days 00:01:17.699000,17,,,0 days 00:00:20.340000,0 days 00:00:36.596000,0 days 00:00:20.763000,0 days 01:23:17.951000,0 days 01:23:54.547000,0 days 01:24:15.310000,206.0,186.0,255.0,276.0,False,HARD,18.0,False,1,0 days 01:22:57.611000,Aston Martin,ALO,1,True,2023-05-28 13:23:58.588
0 days 01:25:32.838000,14,0 days 00:01:17.528000,18,,,0 days 00:00:20.206000,0 days 00:00:36.547000,0 days 00:00:20.775000,0 days 01:24:35.516000,0 days 01:25:12.063000,0 days 01:25:32.838000,208.0,189.0,256.0,276.0,False,HARD,19.0,False,1,0 days 01:24:15.310000,Aston Martin,ALO,1,True,2023-05-28 13:25:16.287
0 days 01:26:50.096000,14,0 days 00:01:17.258000,19,,,0 days 00:00:20.174000,0 days 00:00:36.447000,0 days 00:00:20.637000,0 days 01:25:53.012000,0 days 01:26:29.459000,0 days 01:26:50.096000,207.0,188.0,255.0,276.0,False,HARD,20.0,False,1,0 days 01:25:32.838000,Aston Martin,ALO,1,True,2023-05-28 13:26:33.815
0 days 01:28:07.226000,14,0 days 00:01:17.130000,20,,,0 days 00:00:20.139000,0 days 00:00:36.403000,0 days 00:00:20.588000,0 days 01:27:10.235000,0 days 01:27:46.638000,0 days 01:28:07.226000,206.0,190.0,256.0,277.0,False,HARD,21.0,False,1,0 days 01:26:50.096000,Aston Martin,ALO,1,True,2023-05-28 13:27:51.073
0 days 01:29:24.890000,14,0 days 00:01:17.664000,21,,,0 days 00:00:20.223000,0 days 00:00:36.546000,0 days 00:00:20.895000,0 days 01:28:27.449000,0 days 01:29:03.995000,0 days 01:29:24.890000,207.0,187.0,255.0,277.0,False,HARD,22.0,False,1,0 days 01:28:07.226000,Aston Martin,ALO,1,True,2023-05-28 13:29:08.203
0 days 01:30:42.837000,14,0 days 00:01:17.947000,22,,,0 days 00:00:20.394000,0 days 00:00:36.673000,0 days 00:00:20.880000,0 days 01:29:45.284000,0 days 01:30:21.957000,0 days 01:30:42.837000,205.0,184.0,255.0,276.0,False,HARD,23.0,False,1,0 days 01:29:24.890000,Aston Martin,ALO,1,True,2023-05-28 13:30:25.867
0 days 01:32:00.109000,14,0 days 00:01:17.272000,23,,,0 days 00:00:20.109000,0 days 00:00:36.449000,0 days 00:00:20.714000,0 days 01:31:02.946000,0 days 01:31:39.395000,0 days 01:32:00.109000,208.0,189.0,255.0,277.0,False,HARD,24.0,False,1,0 days 01:30:42.837000,Aston Martin,ALO,1,True,2023-05-28 13:31:43.814
0 days 01:33:17.394000,14,0 days 00:01:17.285000,24,,,0 days 00:00:20.122000,0 days 00:00:36.464000,0 days 00:00:20.699000,0 days 01:32:20.231000,0 days 01:32:56.695000,0 days 01:33:17.394000,,189.0,256.0,277.0,False,HARD,25.0,False,1,0 days 01:32:00.109000,Aston Martin,ALO,1,True,2023-05-28 13:33:01.086
0 days 01:34:34.576000,14,0 days 00:01:17.182000,25,,,0 days 00:00:20.018000,0 days 00:00:36.428000,0 days 00:00:20.736000,0 days 01:33:37.412000,0 days 01:34:13.840000,0 days 01:34:34.576000,,188.0,256.0,278.0,False,HARD,26.0,False,1,0 days 01:33:17.394000,Aston Martin,ALO,1,True,2023-05-28 13:34:18.371
0 days 01:35:51.717000,14,0 days 00:01:17.141000,26,,,0 days 00:00:20.057000,0 days 00:00:36.346000,0 days 00:00:20.738000,0 days 01:34:54.633000,0 days 01:35:30.979000,0 days 01:35:51.717000,209.0,191.0,256.0,278.0,False,HARD,27.0,False,1,0 days 01:34:34.576000,Aston Martin,ALO,1,True,2023-05-28 13:35:35.553
0 days 01:37:08.945000,14,0 days 00:01:17.228000,27,,,0 days 00:00:20.018000,0 days 00:00:36.470000,0 days 00:00:20.740000,0 days 01:36:11.735000,0 days 01:36:48.205000,0 days 01:37:08.945000,,189.0,256.0,278.0,False,HARD,28.0,False,1,0 days 01:35:51.717000,Aston Martin,ALO,1,True,2023-05-28 13:36:52.694
0 days 01:38:26.507000,14,0 days 00:01:17.562000,28,,,0 days 00:00:20.224000,0 days 00:00:36.581000,0 days 00:00:20.757000,0 days 01:37:29.169000,0 days 01:38:05.750000,0 days 01:38:26.507000,,187.0,256.0,278.0,False,HARD,29.0,False,1,0 days 01:37:08.945000,Aston Martin,ALO,1,True,2023-05-28 13:38:09.922
0 days 01:39:43.618000,14,0 days 00:01:17.111000,29,,,0 days 00:00:20.075000,0 days 00:00:36.445000,0 days 00:00:20.591000,0 days 01:38:46.582000,0 days 01:39:23.027000,0 days 01:39:43.618000,206.0,190.0,257.0,279.0,False,HARD,30.0,False,1,0 days 01:38:26.507000,Aston Martin,ALO,1,True,2023-05-28 13:39:27.484
0 days 01:41:00.583000,14,0 days 00:01:16.965000,30,,,0 days 00:00:20.035000,0 days 00:00:36.332000,0 days 00:00:20.598000,0 days 01:40:03.653000,0 days 01:40:39.985000,0 days 01:41:00.583000,208.0,189.0,256.0,280.0,False,HARD,31.0,False,1,0 days 01:39:43.618000,Aston Martin,ALO,1,True,2023-05-28 13:40:44.595
0 days 01:42:17.842000,14,0 days 00:01:17.259000,31,,,0 days 00:00:20.008000,0 days 00:00:36.459000,0 days 00:00:20.792000,0 days 01:41:20.591000,0 days 01:41:57.050000,0 days 01:42:17.842000,210.0,188.0,258.0,281.0,False,HARD,32.0,False,1,0 days 01:41:00.583000,Aston Martin,ALO,1,True,2023-05-28 13:42:01.560
0 days 01:43:35.479000,14,0 days 00:01:17.637000,32,,,0 days 00:00:20.096000,0 days 00:00:36.618000,0 days 00:00:20.923000,0 days 01:42:37.938000,0 days 01:43:14.556000,0 days 01:43:35.479000,206.0,187.0,257.0,282.0,False,HARD,33.0,False,1,0 days 01:42:17.842000,Aston Martin,ALO,1,True,2023-05-28 13:43:18.819
0 days 01:44:53.295000,14,0 days 00:01:17.816000,33,,,0 days 00:00:20.289000,0 days 00:00:36.672000,0 days 00:00:20.855000,0 days 01:43:55.768000,0 days 01:44:32.440000,0 days 01:44:53.295000,,188.0,259.0,282.0,False,HARD,34.0,False,1,0 days 01:43:35.479000,Aston Martin,ALO,1,True,2023-05-28 13:44:36.456
0 days 01:46:12.592000,14,0 days 00:01:19.297000,34,,,0 days 00:00:20.377000,0 days 00:00:37.388000,0 days 00:00:21.532000,0 days 01:45:13.672000,0 days 01:45:51.060000,0 days 01:46:12.592000,204.0,182.0,265.0,282.0,False,HARD,35.0,False,1,0 days 01:44:53.295000,Aston Martin,ALO,1,True,2023-05-28 13:45:54.272
0 days 01:47:31.226000,14,0 days 00:01:18.634000,35,,,0 days 00:00:20.651000,0 days 00:00:37.116000,0 days 00:00:20.867000,0 days 01:46:33.243000,0 days 01:47:10.359000,0 days 01:47:31.226000,198.0,187.0,258.0,279.0,False,HARD,36.0,False,1,0 days 01:46:12.592000,Aston Martin,ALO,1,True,2023-05-28 13:47:13.569
0 days 01:48:49.102000,14,0 days 00:01:17.876000,36,,,0 days 00:00:20.203000,0 days 00:00:36.792000,0 days 00:00:20.881000,0 days 01:47:51.429000,0 days 01:48:28.221000,0 days 01:48:49.102000,207.0,186.0,264.0,280.0,False,HARD,37.0,False,1,0 days 01:47:31.226000,Aston Martin,ALO,1,True,2023-05-28 13:48:32.203
0 days 01:50:07.076000,14,0 days 00:01:17.974000,37,,,0 days 00:00:20.265000,0 days 00:00:37.020000,0 days 00:00:20.689000,0 days 01:49:09.367000,0 days 01:49:46.387000,0 days 01:50:07.076000,203.0,189.0,257.0,280.0,False,HARD,38.0,False,1,0 days 01:48:49.102000,Aston Martin,ALO,1,True,2023-05-28 13:49:50.079
0 days 01:51:24.217000,14,0 days 00:01:17.141000,38,,,0 days 00:00:20.056000,0 days 00:00:36.463000,0 days 00:00:20.622000,0 days 01:50:27.132000,0 days 01:51:03.595000,0 days 01:51:24.217000,210.0,189.0,258.0,279.0,False,HARD,39.0,False,1,0 days 01:50:07.076000,Aston Martin,ALO,1,True,2023-05-28 13:51:08.053
0 days 01:52:41.922000,14,0 days 00:01:17.705000,39,,,0 days 00:00:20.213000,0 days 00:00:36.826000,0 days 00:00:20.666000,0 days 01:51:44.430000,0 days 01:52:21.256000,0 days 01:52:41.922000,206.0,190.0,257.0,279.0,False,HARD,40.0,False,1,0 days 01:51:24.217000,Aston Martin,ALO,1,True,2023-05-28 13:52:25.194
0 days 01:53:59.552000,14,0 days 00:01:17.630000,40,,,0 days 00:00:20.249000,0 days 00:00:36.856000,0 days 00:00:20.525000,0 days 01:53:02.171000,0 days 01:53:39.027000,0 days 01:53:59.552000,199.0,192.0,256.0,276.0,False,HARD,41.0,False,1,0 days 01:52:41.922000,Aston Martin,ALO,1,True,2023-05-28 13:53:42.899
0 days 01:55:16.568000,14,0 days 00:01:17.016000,41,,,0 days 00:00:20.069000,0 days 00:00:36.395000,0 days 00:00:20.552000,0 days 01:54:19.621000,0 days 01:54:56.016000,0 days 01:55:16.568000,208.0,191.0,258.0,278.0,False,HARD,42.0,False,1,0 days 01:53:59.552000,Aston Martin,ALO,1,True,2023-05-28 13:55:00.529
0 days 01:56:33.287000,14,0 days 00:01:16.719000,42,,,0 days 00:00:19.940000,0 days 00:00:36.431000,0 days 00:00:20.348000,0 days 01:55:36.508000,0 days 01:56:12.939000,0 days 01:56:33.287000,207.0,191.0,259.0,278.0,False,HARD,43.0,False,1,0 days 01:55:16.568000,Aston Martin,ALO,1,True,2023-05-28 13:56:17.545
0 days 01:57:49.961000,14,0 days 00:01:16.674000,43,,,0 days 00:00:19.813000,0 days 00:00:36.396000,0 days 00:00:20.465000,0 days 01:56:53.100000,0 days 01:57:29.496000,0 days 01:57:49.961000,209.0,192.0,258.0,278.0,True,HARD,44.0,False,1,0 days 01:56:33.287000,Aston Martin,ALO,1,True,2023-05-28 13:57:34.264
0 days 01:59:06.880000,14,0 days 00:01:16.919000,44,,,0 days 00:00:19.801000,0 days 00:00:36.498000,0 days 00:00:20.620000,0 days 01:58:09.762000,0 days 01:58:46.260000,0 days 01:59:06.880000,212.0,191.0,258.0,277.0,False,HARD,45.0,False,1,0 days 01:57:49.961000,Aston Martin,ALO,1,True,2023-05-28 13:58:50.938
0 days 02:00:23.742000,14,0 days 00:01:16.862000,45,,,0 days 00:00:19.904000,0 days 00:00:36.379000,0 days 00:00:20.579000,0 days 01:59:26.784000,0 days 02:00:03.163000,0 days 02:00:23.742000,211.0,192.0,259.0,278.0,False,HARD,46.0,False,1,0 days 01:59:06.880000,Aston Martin,ALO,1,True,2023-05-28 14:00:07.857
0 days 02:01:40.856000,14,0 days 00:01:17.114000,46,,,0 days 00:00:19.866000,0 days 00:00:36.563000,0 days 00:00:20.685000,0 days 02:00:43.608000,0 days 02:01:20.171000,0 days 02:01:40.856000,,190.0,258.0,278.0,False,HARD,47.0,False,1,0 days 02:00:23.742000,Aston Martin,ALO,1,True,2023-05-28 14:01:24.719
0 days 02:02:57.964000,14,0 days 00:01:17.108000,47,,,0 days 00:00:19.867000,0 days 00:00:36.608000,0 days 00:00:20.633000,0 days 02:02:00.723000,0 days 02:02:37.331000,0 days 02:02:57.964000,210.0,191.0,259.0,279.0,False,HARD,48.0,False,1,0 days 02:01:40.856000,Aston Martin,ALO,1,True,2023-05-28 14:02:41.833
0 days 02:04:14.895000,14,0 days 00:01:16.931000,48,,,0 days 00:00:19.939000,0 days 00:00:36.441000,0 days 00:00:20.551000,0 days 02:03:17.903000,0 days 02:03:54.344000,0 days 02:04:14.895000,,192.0,258.0,279.0,False,HARD,49.0,False,1,0 days 02:02:57.964000,Aston Martin,ALO,1,True,2023-05-28 14:03:58.941
0 days 02:05:31.887000,14,0 days 00:01:16.992000,49,,,0 days 00:00:19.967000,0 days 00:00:36.487000,0 days 00:00:20.538000,0 days 02:04:34.862000,0 days 02:05:11.349000,0 days 02:05:31.887000,211.0,190.0,258.0,279.0,False,HARD,50.0,False,1,0 days 02:04:14.895000,Aston Martin,ALO,1,True,2023-05-28 14:05:15.872
0 days 02:06:49.295000,14,0 days 00:01:17.408000,50,,,0 days 00:00:20.235000,0 days 00:00:36.595000,0 days 00:00:20.578000,0 days 02:05:52.122000,0 days 02:06:28.717000,0 days 02:06:49.295000,206.0,190.0,260.0,279.0,False,HARD,51.0,False,1,0 days 02:05:31.887000,Aston Martin,ALO,1,True,2023-05-28 14:06:32.864
0 days 02:08:09.286000,14,0 days 00:01:19.991000,51,,,0 days 00:00:20.122000,0 days 00:00:38.591000,0 days 00:00:21.278000,0 days 02:07:09.417000,0 days 02:07:48.008000,0 days 02:08:09.286000,,176.0,258.0,278.0,False,HARD,52.0,False,1,0 days 02:06:49.295000,Aston Martin,ALO,1,True,2023-05-28 14:07:50.272
0 days 02:09:34.253000,14,0 days 00:01:24.967000,52,,,0 days 00:00:21.314000,0 days 00:00:41.811000,0 days 00:00:21.842000,0 days 02:08:30.600000,0 days 02:09:12.411000,0 days 02:09:34.253000,187.0,174.0,258.0,276.0,False,HARD,53.0,False,1,0 days 02:08:09.286000,Aston Martin,ALO,1,True,2023-05-28 14:09:10.263
0 days 02:11:05.115000,14,0 days 00:01:30.862000,53,,,0 days 00:00:24.002000,0 days 00:00:44.284000,0 days 00:00:22.576000,0 days 02:09:58.255000,0 days 02:10:42.539000,0 days 02:11:05.115000,131.0,165.0,256.0,274.0,False,HARD,54.0,False,1,0 days 02:09:34.253000,Aston Martin,ALO,1,True,2023-05-28 14:10:35.230
0 days 02:12:55.426000,14,0 days 00:01:50.311000,54,,0 days 02:12:31.906000,0 days 00:00:23.855000,0 days 00:00:46.657000,0 days 00:00:39.799000,0 days 02:11:28.970000,0 days 02:12:15.627000,0 days 02:12:55.426000,133.0,159.0,,271.0,False,HARD,55.0,False,1,0 days 02:11:05.115000,Aston Martin,ALO,1,False,2023-05-28 14:12:06.092
0 days 02:15:02.061000,14,0 days 00:02:06.635000,55,0 days 02:12:56.125000,0 days 02:14:36.873000,0 days 00:00:28.660000,0 days 00:00:51.697000,0 days 00:00:46.278000,0 days 02:13:24.086000,0 days 02:14:15.783000,0 days 02:15:02.061000,119.0,118.0,,253.0,False,MEDIUM,2.0,False,2,0 days 02:12:55.426000,Aston Martin,ALO,2,False,2023-05-28 14:13:56.403
0 days 02:16:50.592000,14,0 days 00:01:48.531000,56,0 days 02:15:02.716000,,0 days 00:00:28.632000,0 days 00:00:52.761000,0 days 00:00:27.138000,0 days 02:15:30.693000,0 days 02:16:23.454000,0 days 02:16:50.592000,96.0,138.0,249.0,240.0,False,INTERMEDIATE,1.0,True,3,0 days 02:15:02.061000,Aston Martin,ALO,2,False,2023-05-28 14:16:03.038
0 days 02:18:33.173000,14,0 days 00:01:42.581000,57,,,0 days 00:00:27.468000,0 days 00:00:48.109000,0 days 00:00:27.004000,0 days 02:17:18.060000,0 days 02:18:06.169000,0 days 02:18:33.173000,116.0,136.0,250.0,257.0,False,INTERMEDIATE,2.0,True,3,0 days 02:16:50.592000,Aston Martin,ALO,1,True,2023-05-28 14:17:51.569
0 days 02:20:14.440000,14,0 days 00:01:41.267000,58,,,0 days 00:00:27.014000,0 days 00:00:48.020000,0 days 00:00:26.233000,0 days 02:19:00.187000,0 days 02:19:48.207000,0 days 02:20:14.440000,125.0,138.0,248.0,255.0,False,INTERMEDIATE,3.0,True,3,0 days 02:18:33.173000,Aston Martin,ALO,2,True,2023-05-28 14:19:34.150
0 days 02:21:55.337000,14,0 days 00:01:40.897000,59,,,0 days 00:00:27.060000,0 days 00:00:47.367000,0 days 00:00:26.470000,0 days 02:20:41.500000,0 days 02:21:28.867000,0 days 02:21:55.337000,133.0,139.0,251.0,260.0,False,INTERMEDIATE,4.0,True,3,0 days 02:20:14.440000,Aston Martin,ALO,2,True,2023-05-28 14:21:15.417
0 days 02:23:35.975000,14,0 days 00:01:40.638000,60,,,0 days 00:00:26.776000,0 days 00:00:47.743000,0 days 00:00:26.119000,0 days 02:22:22.113000,0 days 02:23:09.856000,0 days 02:23:35.975000,138.0,132.0,250.0,267.0,False,INTERMEDIATE,5.0,True,3,0 days 02:21:55.337000,Aston Martin,ALO,2,True,2023-05-28 14:22:56.314
0 days 02:25:18.702000,14,0 days 00:01:42.727000,61,,,0 days 00:00:26.367000,0 days 00:00:48.926000,0 days 00:00:27.434000,0 days 02:24:02.342000,0 days 02:24:51.268000,0 days 02:25:18.702000,141.0,129.0,250.0,242.0,False,INTERMEDIATE,6.0,True,3,0 days 02:23:35.975000,Aston Martin,ALO,2,True,2023-05-28 14:24:36.952
0 days 02:26:59.169000,14,0 days 00:01:40.467000,62,,,0 days 00:00:26.363000,0 days 00:00:48.029000,0 days 00:00:26.075000,0 days 02:25:45.065000,0 days 02:26:33.094000,0 days 02:26:59.169000,138.0,136.0,251.0,251.0,False,INTERMEDIATE,7.0,True,3,0 days 02:25:18.702000,Aston Martin,ALO,1,True,2023-05-28 14:26:19.679
0 days 02:28:38.840000,14,0 days 00:01:39.671000,63,,,0 days 00:00:26.319000,0 days 00:00:47.663000,0 days 00:00:25.689000,0 days 02:27:25.488000,0 days 02:28:13.151000,0 days 02:28:38.840000,131.0,137.0,252.0,266.0,False,INTERMEDIATE,8.0,True,3,0 days 02:26:59.169000,Aston Martin,ALO,1,True,2023-05-28 14:28:00.146
0 days 02:30:16.975000,14,0 days 00:01:38.135000,64,,,0 days 00:00:26.027000,0 days 00:00:46.527000,0 days 00:00:25.581000,0 days 02:29:04.867000,0 days 02:29:51.394000,0 days 02:30:16.975000,136.0,138.0,253.0,259.0,False,INTERMEDIATE,9.0,True,3,0 days 02:28:38.840000,Aston Martin,ALO,1,True,2023-05-28 14:29:39.817
0 days 02:31:54.615000,14,0 days 00:01:37.640000,65,,,0 days 00:00:25.477000,0 days 00:00:47.158000,0 days 00:00:25.005000,0 days 02:30:42.452000,0 days 02:31:29.610000,0 days 02:31:54.615000,135.0,135.0,254.0,263.0,False,INTERMEDIATE,10.0,True,3,0 days 02:30:16.975000,Aston Martin,ALO,1,True,2023-05-28 14:31:17.952
